ykiho_raw,name,address_road,phone,lat,lng,sido_code,sido_name,sigungu_code,sigungu_name
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,대박약국,"서울특별시 종로구 종로 19, 3층 327호 (종로1가, 르메이에르종로타운)",02-2075-7171,37.5708345,126.9798606,110000,서울특별시,110016,종로구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE0ODEjNTEjJDEjJDYjJDgz,해솔약국,"서울특별시 강동구 양재대로 1539, 104호 (천호동)",02-473-9738,37.543152,127.1417612,110000,서울특별시,110002,강동구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjE4MzIjNTEjJDEjJDYjJDgz,우성메디칼약국,"서울특별시 양천구 지양로 78, (신월동)",02-2605-1339,37.5226576,126.8335703,110000,서울특별시,110020,양천구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,스마트약국,"서울특별시 중구 장충단로 253, 1층 194호 (을지로6가)",02-6388-1967,37.5674846,127.0081041,110000,서울특별시,110017,중구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNDEjJDEjJDQjJDgz,목화약국,"서울특별시 강남구 양재대로55길 11, 1층 (일원동)",02-2226-2268,37.4915446,127.0876791,110000,서울특별시,110001,강남구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,성대천사약국,"서울특별시 동작구 상도로 92, 성대메디컬 1층 (상도동)",02-3280-8572,37.4996579,126.9309795,110000,서울특별시,110008,동작구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjODEjJDEjJDIjJDgz,하나메디칼약국,"서울특별시 송파구 오금로 504, 1층 (거여동)",409-7230,37.4928623,127.1446697,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,밝은세상약국,"서울특별시 강서구 강서로 242, 상가동 419일부호 (화곡동, 강서힐스테이트)",02-2696-1669,37.5473848,126.8367634,110000,서울특별시,110003,강서구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,세명약국,"서울특별시 구로구 오류로8길 16, 세명프라자 201호 (오류동)",02-2615-7570,37.4909937,126.8415153,110000,서울특별시,110005,구로구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,두리봄약국,"서울특별시 마포구 월드컵로3길 14, 309호 (합정동, 마포 한강 2차 푸르지오)",070-4189-3430,37.5512008,126.9119,110000,서울특별시,110009,마포구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,에이트명동1번가약국,"서울특별시 중구 명동4길 19, 1~3층 (명동2가)",0507-1386-1501,37.5628161,126.9838978,110000,서울특별시,110017,중구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEyMjIjODEjJDEjJDYjJDgz,산들약국,"서울특별시 광진구 아차산로 431, 상가동 제2층 1-201A호 (구의동, 강변에스케이뷰)",02-455-9986,37.5386539,127.0901908,110000,서울특별시,110023,광진구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQwMyQzNjE4MzIjNDEjJDEjJDgjJDgz,송파한약국,"서울특별시 송파구 백제고분로39길 16, 2층 (석촌동, 석촌빌딩)",02-416-6336,37.5057703,127.1047091,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,문정건강약국,"서울특별시 송파구 송파대로 98, 선도빌딩 1층 (문정동)",02-404-6190,37.479711,127.1261982,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,한빛약국,"서울특별시 강북구 도봉로 52, 7층 (미아동, 연이빌딩)",02-6312-6351,37.6137225,127.0305267,110000,서울특별시,110024,강북구
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNTgxOTYxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,중앙온누리약국,"서울특별시 강동구 아리수로 427, 중앙프라자 1층 105호 (강일동)",070-8860-5070,37.5649683,127.1746155,110000,서울특별시,110002,강동구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,바로주차약국,"서울특별시 서대문구 성산로 488, 이혜련상담연구소 1,B1층 (대신동)",02-364-1244,37.5608408,126.9413726,110000,서울특별시,110010,서대문구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,이화약국,"서울특별시 강남구 도산대로68길 10, 지층 2호 (청담동)",,37.5229818,127.0446696,110000,서울특별시,110001,강남구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDIjJDgz,강서홈약국,"서울특별시 강서구 화곡로 398, 홈플러스강서점앤본사사옥 1층 (등촌동)",02-2659-1823,37.55847,126.854819,110000,서울특별시,110003,강서구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQyIyQ3IyQwMCQyNjE4MzIjNDEjJDEjJDQjJDgz,동인프라자약국,"서울특별시 양천구 남부순환로40길 13, (신월동)",02-2605-9844,37.534803,126.8279888,110000,서울특별시,110020,양천구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz,친절한약국,"서울특별시 노원구 노해로75길 14-2, (상계동)",930-2586,37.6543036,127.0576243,110000,서울특별시,110022,노원구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,자인한약국,"서울특별시 강남구 선릉로 313, 삼미빌딩 1층 마호 (역삼동)",02-3453-7510,37.497647,127.051969,110000,서울특별시,110001,강남구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,목동행복한약국,"서울특별시 양천구 목동동로 309, 지1층 (목동)",02-6952-5777,37.5291902,126.8759727,110000,서울특별시,110020,양천구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQzIyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,순수 한약국,"서울특별시 강동구 아리수로93길 19, 202호 (강일동)",426-4265,37.5653807,127.174118,110000,서울특별시,110002,강동구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,종로성지약국,"서울특별시 종로구 돈화문로 30, 3호선 종로3가역 319-306호 (묘동)",02-511-8283,37.5711403,126.9919944,110000,서울특별시,110016,종로구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,365행복약국,"서울특별시 노원구 한글비석로 57, 지하1층 (하계동, 세이브존)",951-3456,37.6366168,127.0689293,110000,서울특별시,110022,노원구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,새동산약국,"서울특별시 광진구 능동로 378, 1층 (중곡동)",02-446-1515,37.5629312,127.0829155,110000,서울특별시,110023,광진구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNTEjJDEjJDIjJDgz,고덕스타약국,"서울특별시 강동구 고덕로 399, 122호 (고덕동, 고덕센트럴푸르지오)",070-8080-4310,37.5577308,127.1701748,110000,서울특별시,110002,강동구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,소명약국,"서울특별시 서대문구 모래내로15길 68, (남가좌동)",02-302-7575,37.5745363,126.9188423,110000,서울특별시,110010,서대문구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,건강한약국,"서울특별시 강동구 구천면로 234, 1층 (천호동)",02-487-4112,37.5413394,127.1304963,110000,서울특별시,110002,강동구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,가좌진약국,"서울특별시 서대문구 모래내로 137, 1층 (남가좌동)",02-372-7749,37.5690965,126.9169238,110000,서울특별시,110010,서대문구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,정문약국,"서울특별시 영등포구 국제금융로 112, 1층 (여의도동, 상아빌딩)",02-785-9996,37.5183821,126.9339014,110000,서울특별시,110013,영등포구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,호약국,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 305호 (상암동)",02-6393-5211,37.5802099,126.8889677,110000,서울특별시,110009,마포구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,진주약국,"서울특별시 광진구 자양로 93, 1층 (자양동)",446-8279,37.5359891,127.0835147,110000,서울특별시,110023,광진구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,신우성약국,"서울특별시 서초구 잠원로4길 50, 3층 2-306호 (잠원동)",02-536-3174,37.5127408,127.0117711,110000,서울특별시,110021,서초구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,동서약국,"서울특별시 송파구 마천로5길 4, (오금동, 4층)",02-403-4737,37.5087274,127.1267564,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDgjJDgz,꿀약국,"서울특별시 동작구 양녕로 186, 1층 (상도동)",02-823-4521,37.4979031,126.9435934,110000,서울특별시,110008,동작구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNzEjJDEjJDgjJDgz,뉴프라자약국,"서울특별시 동대문구 고산자로 399, 104호,105호 (용두동, 동양프라자)",02-962-1197,37.5752833,127.037781,110000,서울특별시,110007,동대문구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNTEjJDEjJDIjJDgz,튼튼온누리약국,"서울특별시 광진구 아차산로 450-2, 1층 (구의동)",02-447-2999,37.5387334,127.0924764,110000,서울특별시,110023,광진구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNjEjJDEjJDAjJDgz,페이퍼약국,"서울특별시 광진구 아차산로 563, 대한제지(주) 사옥 지하2층 B204호 (광장동)",070-8656-3362,37.5441297,127.1029389,110000,서울특별시,110023,광진구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ2MiQyNjEyMjIjNzEjJDEjJDgjJDgz,123약국,"서울특별시 중구 을지로43길 5-6, 더 스텔라 팰리스 1층 101호 (을지로6가)",02-2272-2456,37.5668293,127.006393,110000,서울특별시,110017,중구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,대광약국,"서울특별시 동작구 상도로45길 6, (상도1동)",02-825-2600,37.500277,126.9508391,110000,서울특별시,110008,동작구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,한울약국,"서울특별시 금천구 독산로 133, 1층 (시흥동)",02-809-3323,37.4591898,126.9048838,110000,서울특별시,110025,금천구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ1IyQ4MiQyNjEyMjIjODEjJDEjJDYjJDgz,타워약국,"서울특별시 강남구 도산대로 107, 1층 (신사동)",02-543-5759,37.5167803,127.0201081,110000,서울특별시,110001,강남구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,미소약국,"서울특별시 성동구 왕십리로 271-1, 1층 (행당동)",02-2299-4041,37.5587564,127.0372969,110000,서울특별시,110011,성동구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,새스타약국,"서울특별시 송파구 송파대로 562, 1층 일부호 (신천동, 웰리스타워,삼성웰리스아파트)",02-412-6887,37.515334,127.0995586,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,행복이꽃피는약국,"서울특별시 은평구 가좌로 271, (신사동)",02-308-7475,37.5928489,126.9134313,110000,서울특별시,110015,은평구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz,바다약국,"서울특별시 동대문구 왕산로 189-1, (청량리동)",02-957-1110,37.5800534,127.0441074,110000,서울특별시,110007,동대문구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz,충무로 에이트약국,"서울특별시 중구 명동8나길 28-1, 1층 (충무로1가)",0507-1432-6557,37.5614209,126.9834014,110000,서울특별시,110017,중구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,구일역1번약국,"서울특별시 구로구 구일로 110, 해원리버파크 1층 104호 (구로동)",02-6958-9193,37.4950768,126.8720017,110000,서울특별시,110005,구로구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz,늘푸른약국,"서울특별시 송파구 송파대로 141, 르피에드 문정 212호 오른쪽 일부호 (문정동)",,37.4828761,127.1233041,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz,다온약국,"서울특별시 송파구 송파대로 345, 헬리오시티상가1A동 2층 2055호 (가락동, 헬리오시티)",,37.4976183,127.1072604,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,휴베이스봄약국,"서울특별시 구로구 중앙로5길 59, RD상가동 1층 109호 (고척동, 고척아이파크)",02-2611-8327,37.5008534,126.8594647,110000,서울특별시,110005,구로구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,영등포제일큰약국,"서울특별시 영등포구 영중로 83, 1층 (영등포동7가)",,37.5237548,126.9049222,110000,서울특별시,110013,영등포구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,루비약국,"서울특별시 강남구 논현로 823, 101호 (신사동)",02-542-1215,37.521937,127.0279673,110000,서울특별시,110001,강남구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,국민약국,"서울특별시 용산구 이태원로 186, 1층 (이태원동)",02-749-7799,37.5343113,126.9946316,110000,서울특별시,110014,용산구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,365열린동대문약국,"서울특별시 종로구 종로 323, 1층 (창신동)",,37.572639,127.0135269,110000,서울특별시,110016,종로구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNjEjJDEjJDQjJDgz,노원메디칼약국,"서울특별시 노원구 동일로 1401, 201호 (상계동, 상아빌딩)",02-934-4508,37.6535824,127.0604045,110000,서울특별시,110022,노원구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDQjJDgz,아이비약국,"서울특별시 마포구 만리재로 14, 지하 1층 12호 (공덕동, 르네상스타워)",02-704-3350,37.543987,126.9528484,110000,서울특별시,110009,마포구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,프라자약국,"서울특별시 금천구 가산디지털1로 168, A/115호 (가산동, 우림라이온스밸리)",02-2026-0011,37.4799665,126.8826362,110000,서울특별시,110025,금천구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQxIyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,건강약국,"서울특별시 양천구 곰달래로5길 30, (신월동)",02-2697-0485,37.5324289,126.833458,110000,서울특별시,110020,양천구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,온누리큰사랑약국,"서울특별시 강서구 강서로 64, 1층 (화곡동)",02-2691-7005,37.5334996,126.8460615,110000,서울특별시,110003,강서구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,신연세약국,"서울특별시 강동구 고덕로 88, (암사동)",02-3426-5809,37.5545757,127.1351079,110000,서울특별시,110002,강동구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,방학세계로약국,"서울특별시 도봉구 방학로 159, (방학동)",02-956-3030,37.6622879,127.0344681,110000,서울특별시,110006,도봉구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ3OSQ0NjEwMDIjODEjJDEjJDYjJDgz,미르약국,"서울특별시 송파구 토성로 65, 2층 202-2호 (풍납동, 태양상가 202-2호)",02-486-7517,37.5289127,127.1173696,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkOCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz,다온약국,"서울특별시 서초구 서초대로77길 62, 강남역 IPARK 지층 B115호 (서초동)",02-533-9380,37.5027557,127.0239029,110000,서울특별시,110021,서초구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,기린약국,"서울특별시 강남구 압구정로32길 11, 캐럴라인타워 4층 402호 (신사동)",,37.526953,127.0302653,110000,서울특별시,110001,강남구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNjEjJDEjJDQjJDgz,행복한약국,"서울특별시 마포구 굴레방로9길 8, (아현동)",02-393-1137,37.5569191,126.9552913,110000,서울특별시,110009,마포구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz,나라약국,"서울특별시 광진구 능동로 110, 스타시티영존빌딩 지하2층 B201호 (화양동)",02-453-7398,37.540661,127.0714121,110000,서울특별시,110023,광진구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ2MiQyNjE4MzIjODEjJDEjJDYjJDgz,행복한우리약국,"서울특별시 금천구 금하로 717, 1층 (시흥동)",02-808-7911,37.4508534,126.9096826,110000,서울특별시,110025,금천구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,새천년약국,"서울특별시 동작구 상도로 69, (대방동)",02-815-5051,37.4999695,126.9283927,110000,서울특별시,110008,동작구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQyIyQzIyQwMCQyNjE4MzIjNTEjJDEjJDYjJDgz,서초자이약국,"서울특별시 서초구 효령로 403, 209호 (서초동)",02-6447-9879,37.4889159,127.0277491,110000,서울특별시,110021,서초구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,사당솔약국,"서울특별시 관악구 남부순환로 2054, 1층 (남현동)",02-598-5479,37.476344,126.9769436,110000,서울특별시,110004,관악구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,위드팜서초역약국,"서울특별시 서초구 반포대로 138, 양진빌딩 (서초동)",02-537-8980,37.4924204,127.0079825,110000,서울특별시,110021,서초구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzUxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDAjJDgz,필약국,"서울특별시 관악구 남부순환로 1605, 1층 (신림동)",02-6954-0579,37.4843893,126.9291013,110000,서울특별시,110004,관악구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,진온누리약국,"서울특별시 동작구 노량진로 116, 백이빌딩 2층 201호 (노량진동)",02-812-4332,37.5131579,126.9388653,110000,서울특별시,110008,동작구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,엄마약국,"서울특별시 동대문구 휘경로 15, 4층 402호 (이문동)",02-962-1469,37.5959308,127.0619761,110000,서울특별시,110007,동대문구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz,성심약국,"서울특별시 송파구 마천로 190, (오금동, 청전빌딩 104호)",02-404-7341,37.5025694,127.1397512,110000,서울특별시,110018,송파구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzExIyQyIyQzIyQwMCQyNjE0ODEjNjEjJDEjJDQjJDgz,별약국,"서울특별시 동작구 상도로 104, (상도동)",02-823-3189,37.5004476,126.9321692,110000,서울특별시,110008,동작구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzMxIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,안국온누리약국,"서울특별시 종로구 삼일대로 461, 101동 203호 (경운동, 운현궁에스케이허브)",02-6283-8008,37.5755955,126.985829,110000,서울특별시,110016,종로구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNTEjJDEjJDYjJDgz,키즈약국,"서울특별시 강서구 강서로47가길 6, 1층 108호 (내발산동)",02-2661-8158,37.5524887,126.8354225,110000,서울특별시,110003,강서구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,연희온누리약국,"서울특별시 용산구 한강대로 297, 2층 (갈월동)",02-3273-7778,37.5447663,126.971685,110000,서울특별시,110014,용산구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,참조은약국,"서울특별시 은평구 증산로 297, (증산동)",02-306-7119,37.5838223,126.9092374,110000,서울특별시,110015,은평구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,한국희귀필수의약품센터,"서울특별시 중구 무교로 6, 12층(을지로1가 16, 금세기빌딩) (을지로1가)",02-508-7316-8,37.5664812,126.9794889,110000,서울특별시,110017,중구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz,강일수약국,"서울특별시 강동구 아리수로93나길 54, 경서프라자 103호 (강일동)",02-428-4070,37.5722002,127.174853,110000,서울특별시,110002,강동구
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNDEjJDEjJDQjJDgz,케어솔약국,"서울특별시 마포구 월드컵북로 344, 팜프렌즈빌딩 1층 (상암동)",02-6394-0030,37.5765142,126.8939029,110000,서울특별시,110009,마포구
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDAjJDgz,모아약국,"서울특별시 서초구 성촌길 34, 지하1층 (우면동, (주)삼성전자서울R&D캠퍼스)",02-576-0212,37.4661983,127.0242881,110000,서울특별시,110021,서초구
